 0.119 	 0.11016 	   10.28 
 0.119 	 0.11450 	   10.28 
 0.119 	 0.11902 	   10.28 
 0.119 	 0.12372 	   10.27 
 0.119 	 0.12860 	   10.27 
 0.119 	 0.13368 	   10.27 
 0.119 	 0.13895 	   10.27 
 0.119 	 0.14443 	   10.27 
 0.119 	 0.15013 	   10.27 
 0.119 	 0.15605 	   10.27 
 0.119 	 0.16221 	   10.27 
 0.119 	 0.16861 	   10.27 
 0.119 	 0.17527 	   10.27 
 0.119 	 0.18218 	   10.27 
 0.119 	 0.18937 	   10.26 
 0.119 	 0.19684 	   10.26 
 0.119 	 0.20461 	   10.26 
 0.119 	 0.21268 	   10.26 
 0.119 	 0.22107 	   10.26 
 0.119 	 0.22980 	   10.26 
 0.119 	 0.23886 	   10.26 
 0.119 	 0.24829 	   10.25 
 0.119 	 0.25809 	   10.25 
 0.119 	 0.26827 	   10.25 
 0.119 	 0.27885 	   10.25 
 0.119 	 0.28986 	   10.25 
 0.119 	 0.30129 	   10.25 
 0.119 	 0.31318 	   10.24 
 0.119 	 0.32554 	   10.24 
 0.119 	 0.33839 	   10.24 
 0.119 	 0.35174 	   10.24 
 0.119 	 0.36562 	   10.24 
 0.119 	 0.38004 	   10.23 
 0.119 	 0.39504 	   10.23 
 0.119 	 0.41063 	   10.23 
 0.119 	 0.42683 	   10.23 
 0.119 	 0.44367 	   10.22 
 0.119 	 0.46117 	   10.22 
 0.119 	 0.47937 	   10.22 
 0.119 	 0.49829 	   10.22 
 0.119 	 0.51795 	   10.21 
 0.119 	 0.53838 	   10.21 
 0.119 	 0.55963 	   10.21 
 0.119 	 0.58171 	   10.20 
 0.119 	 0.60466 	   10.20 
 0.119 	 0.62852 	   10.19 
 0.119 	 0.65332 	   10.19 
 0.119 	 0.67910 	   10.19 
 0.119 	 0.70589 	   10.18 
 0.119 	 0.73375 	   10.18 
 0.119 	 0.76270 	   10.17 
 0.119 	 0.79279 	   10.17 
 0.119 	 0.82407 	   10.16 
 0.119 	 0.85659 	   10.16 
