# Enu/GeV nus/cm^2/POT/GeV
1.600000000000000089e+00 1.882719060212791709e-11 1.586459453437981363e-09 0.000000000000000000e+00 2.040512299236461273e-12 6.316491371307746155e-11 0.000000000000000000e+00
1.625000000000000000e+00 1.774533964048424973e-11 1.463555944459647046e-09 0.000000000000000000e+00 1.481862806016216780e-12 5.981866034433887009e-11 0.000000000000000000e+00
1.650000000000000133e+00 1.679450281120093586e-11 1.342191288425910710e-09 0.000000000000000000e+00 1.459132165036115866e-12 5.693605251720841843e-11 0.000000000000000000e+00
1.675000000000000044e+00 1.561699952084731010e-11 1.229476568324706763e-09 0.000000000000000000e+00 1.362139250475774115e-12 5.451051411709425330e-11 0.000000000000000000e+00
1.700000000000000178e+00 1.438326683077894159e-11 1.130383864799271731e-09 0.000000000000000000e+00 1.199777975216253210e-12 5.204159829155692602e-11 0.000000000000000000e+00
1.725000000000000089e+00 1.491354842909897953e-11 1.037917651237332893e-09 0.000000000000000000e+00 1.251891740751824928e-12 4.906748685502675717e-11 0.000000000000000000e+00
1.750000000000000000e+00 1.571607112611623938e-11 9.574207051231119022e-10 0.000000000000000000e+00 1.351307073384513792e-12 4.491714750872776650e-11 0.000000000000000000e+00
1.775000000000000133e+00 1.705075749058213161e-11 8.815008641010007053e-10 0.000000000000000000e+00 1.359972165373641146e-12 3.855615300825885837e-11 0.000000000000000000e+00
1.800000000000000044e+00 1.770849305506156699e-11 8.126288787267331768e-10 0.000000000000000000e+00 1.211398619236744171e-12 3.860228571948980244e-11 0.000000000000000000e+00
1.825000000000000178e+00 1.643477922106485982e-11 7.534394819408563629e-10 0.000000000000000000e+00 1.225246511881102962e-12 3.890246216838767314e-11 0.000000000000000000e+00
1.850000000000000089e+00 1.516106538706816235e-11 7.043891262312901001e-10 0.000000000000000000e+00 1.345006160492136342e-12 3.810848878518580090e-11 0.000000000000000000e+00
1.875000000000000000e+00 1.439024717546359554e-11 6.570199474947502936e-10 0.000000000000000000e+00 1.395405268946598883e-12 3.637252244800246221e-11 0.000000000000000000e+00
1.900000000000000133e+00 1.445023059351249501e-11 6.108518729760805261e-10 0.000000000000000000e+00 1.433047463808045368e-12 3.241604827336979221e-11 0.000000000000000000e+00
1.925000000000000044e+00 1.463370274549384527e-11 5.717966316426680049e-10 0.000000000000000000e+00 1.413030322551705607e-12 2.754163797565829906e-11 0.000000000000000000e+00
1.950000000000000178e+00 1.495525609472864372e-11 5.361185208341209983e-10 0.000000000000000000e+00 1.375449237486719394e-12 2.734605145909503321e-11 0.000000000000000000e+00
1.975000000000000089e+00 1.439637579295767516e-11 4.990095998908600251e-10 0.000000000000000000e+00 1.260976112818106807e-12 2.715046494253177060e-11 0.000000000000000000e+00
2.000000000000000000e+00 1.277582636245839300e-11 4.614801819265026832e-10 0.000000000000000000e+00 1.134146202728610747e-12 2.432823261951539019e-11 0.000000000000000000e+00
2.024999999999999911e+00 1.155822302510870087e-11 4.323203282282742887e-10 0.000000000000000000e+00 1.231435551520895661e-12 2.124325527521304929e-11 0.000000000000000000e+00
