# Enu (MeV) Ration of nubar xsecs in Mini/micro
1.000000000000000000e+01 inf
1.299299299299299371e+01 inf
1.598598598598598919e+01 inf
1.897897897897898289e+01 inf
2.197197197197197482e+01 inf
2.496496496496496675e+01 inf
2.795795795795796224e+01 inf
3.095095095095095417e+01 inf
3.394394394394394965e+01 inf
3.693693693693693803e+01 inf
3.992992992992993351e+01 inf
4.292292292292292899e+01 inf
4.591591591591592447e+01 inf
4.890890890890891285e+01 inf
5.190190190190190833e+01 inf
5.489489489489490381e+01 inf
5.788788788788789219e+01 inf
6.088088088088088767e+01 inf
6.387387387387387605e+01 inf
6.686686686686687153e+01 3.229961657688047126e+04
6.985985985985986702e+01 9.483580546219613097e+03
7.285285285285284829e+01 1.135955508724470519e+03
7.584584584584584377e+01 3.598772971082194090e+02
7.883883883883883925e+01 1.704666876601415026e+02
8.183183183183183473e+01 9.971638122284136330e+01
8.482482482482483022e+01 6.483895563527218542e+01
8.781781781781782570e+01 4.463356970645385502e+01
9.081081081081080697e+01 3.121718906536670346e+01
9.380380380380380245e+01 2.319661429717318768e+01
9.679679679679679793e+01 1.985315470812710714e+01
9.978978978978979342e+01 1.852403821060625688e+01
1.027827827827827889e+02 1.623428074069811089e+01
1.057757757757757844e+02 1.325517983374564501e+01
1.087687687687687657e+02 1.121744823557931703e+01
1.117617617617617611e+02 1.017448763606698492e+01
1.147547547547547566e+02 9.529436609823404680e+00
1.177477477477477521e+02 8.931261430231721477e+00
1.207407407407407476e+02 8.246724102919790411e+00
1.237337337337337431e+02 7.460927725125857002e+00
1.267267267267267528e+02 6.676116743186619296e+00
1.297197197197197340e+02 6.052558510641627088e+00
1.327127127127127437e+02 5.631838238131540386e+00
1.357057057057057250e+02 5.355274950369107501e+00
1.386986986986987063e+02 5.142894132175743316e+00
1.416916916916917160e+02 4.949243641787648862e+00
1.446846846846846972e+02 4.755619283660947438e+00
1.476776776776777069e+02 4.553626243879944191e+00
1.506706706706706882e+02 4.338742263180703773e+00
1.536636636636636979e+02 4.130632832464331550e+00
1.566566566566566792e+02 3.956516243170066893e+00
1.596496496496496604e+02 3.834515532427392959e+00
1.626426426426426701e+02 3.756864459900470798e+00
1.656356356356356514e+02 3.695340069338137745e+00
1.686286286286286611e+02 3.627167171234094489e+00
1.716216216216216424e+02 3.538838249502330946e+00
1.746146146146146521e+02 3.434670891994458408e+00
1.776076076076076333e+02 3.321989653008043941e+00
1.806006006006006146e+02 3.207260687203130622e+00
1.835935935935936243e+02 3.098490538160492136e+00
1.865865865865866056e+02 3.004538302520085136e+00
1.895795795795796153e+02 2.931360087463652064e+00
1.925725725725725965e+02 2.882636815949529030e+00
1.955655655655655778e+02 2.854051107896999007e+00
1.985585585585585875e+02 2.835076599455871982e+00
2.015515515515515688e+02 2.816595608977247700e+00
2.045445445445445785e+02 2.790843494194832353e+00
2.075375375375375597e+02 2.754954816278283314e+00
2.105305305305305694e+02 2.712320155212361694e+00
2.135235235235235507e+02 2.666237240447999035e+00
2.165165165165165320e+02 2.619509989708546982e+00
2.195095095095095417e+02 2.574348611134833931e+00
2.225025025025025229e+02 2.531987990002214861e+00
2.254954954954955326e+02 2.493169087194499145e+00
2.284884884884885139e+02 2.458390369913675766e+00
2.314814814814815236e+02 2.427976601803194967e+00
2.344744744744745049e+02 2.401442208386458166e+00
2.374674674674674861e+02 2.377058364432263371e+00
2.404604604604604958e+02 2.353245842971294799e+00
2.434534534534534771e+02 2.328689492800376737e+00
2.464464464464464868e+02 2.302317683172848906e+00
2.494394394394394681e+02 2.274046919629438612e+00
2.524324324324324493e+02 2.245237850261825319e+00
2.554254254254254590e+02 2.217169281068189779e+00
2.584184184184184687e+02 2.190883145354538986e+00
2.614114114114114500e+02 2.167224427257916197e+00
2.644044044044044313e+02 2.146662208006970385e+00
2.673973973973974125e+02 2.128543613263474299e+00
2.703903903903904506e+02 2.112002404212671269e+00
2.733833833833834319e+02 2.096284161934603762e+00
2.763763763763764132e+02 2.080725418144026229e+00
2.793693693693693945e+02 2.064741788306185821e+00
2.823623623623623757e+02 2.048162813546801519e+00
2.853553553553554138e+02 2.031468267323992549e+00
2.883483483483483951e+02 2.015151305383311886e+00
2.913413413413413764e+02 1.999659322803309269e+00
2.943343343343343577e+02 1.985397327177480742e+00
2.973273273273273389e+02 1.972711940308387479e+00
3.003203203203203770e+02 1.961619970474925534e+00
3.033133133133133583e+02 1.951736211747773453e+00
3.063063063063063396e+02 1.942609361995085049e+00
3.092992992992993209e+02 1.933823363405122731e+00
3.122922922922923021e+02 1.924994851468680102e+00
3.152852852852853403e+02 1.915770800400058205e+00
3.182782782782783215e+02 1.905895395454049401e+00
3.212712712712713028e+02 1.895594366097795191e+00
3.242642642642642841e+02 1.885262261532107964e+00
3.272572572572573222e+02 1.875260330446730350e+00
3.302502502502503035e+02 1.865919149722959469e+00
3.332432432432432847e+02 1.857542335975220560e+00
3.362362362362362660e+02 1.850410484046670412e+00
3.392292292292292473e+02 1.844650493129818880e+00
3.422222222222222854e+02 1.839836143899616472e+00
3.452152152152152667e+02 1.835433692560244801e+00
3.482082082082082479e+02 1.830945852608504065e+00
3.512012012012012292e+02 1.825909212820343575e+00
3.541941941941942105e+02 1.819893804360749545e+00
3.571871871871872486e+02 1.812504196437575432e+00
3.601801801801802299e+02 1.803438578121046465e+00
3.631731731731732111e+02 1.792984102661906887e+00
3.661661661661661924e+02 1.781724749002365327e+00
3.691591591591591737e+02 1.770201653556104482e+00
3.721521521521522118e+02 1.758909112938664920e+00
