1.01234954e+0 1.51798964e-2
2.11426741e-1 3.30180354e-2
3.73675539e-2 7.66772824e-2
1.21400856e-2 1.29434465e-1
5.69985148e-3 1.78089741e-1
2.51065351e-3 2.45048724e-1
1.30038663e-3 3.26301608e-1
9.04253042e-4 4.13614706e-1
6.16564730e-4 5.50626217e-1
5.11629083e-4 7.15161114e-1
5.04148681e-4 8.28398589e-1
5.24343882e-4 9.43977879e-1
5.92817627e-4 1.19605580e+0
6.50777959e-4 1.47881589e+0
7.65235852e-4 1.75517253e+0
9.31286175e-4 1.98351594e+0
1.23808520e-3 2.16936761e+0
1.57480993e-3 2.16890500e+0
1.87926146e-3 2.03143854e+0
2.29830282e-3 1.73920310e+0
2.74262425e-3 1.68305324e+0
3.38727726e-3 1.55079924e+0
4.06201950e-3 1.44069068e+0
5.07875110e-3 1.31667215e+0
6.34997265e-3 1.15519169e+0
8.40053675e-3 9.41659362e-1
1.10046903e-2 7.55170792e-1
1.46300295e-2 6.05606976e-1
2.12467306e-2 4.70021942e-1
3.10078186e-2 3.70796567e-1
4.54760270e-2 2.94915423e-1
6.50777959e-2 2.42355631e-1
9.35869625e-2 1.99162172e-1
1.34585375e-1 1.64336352e-1
1.88851050e-1 1.37835816e-1
2.71582586e-1 1.14198899e-1
3.64614293e-1 9.85640900e-2
5.61651536e-1 7.90328592e-2
8.42118357e-1 6.46803433e-2
9.90228924e-1 5.91157013e-2
2.30961422e-2 9.64145850e-2
8.95417517e-2 5.05218430e-2
5.09123364e-1 2.10560748e-2
7.32159233e-1 1.77324789e-2
8.91032182e-1 1.62064073e-2
3.64614293e-1 2.52069404e-2
1.66219627e-1 3.73280532e-2
1.25030200e-1 4.28971720e-2
6.07550090e-2 6.09801934e-2
4.77644166e-2 6.83796400e-2
3.54030364e-3 2.14972318e-1
7.35762654e-4 4.79187134e-1
1.77174352e-3 2.81624440e-1
1.06852490e-3 2.13450738e+0
6.90270303e-1 7.07711028e-2
4.52533068e-1 8.82598541e-2
6.13545086e-1 1.92441393e-2
2.74262425e-1 2.88496406e-2
8.23717422e-3 1.52447830e-1
