424.514	618.35	52837.6	35901.3
738.506	700.063	52169.5	36428.2
926.834	962.646	51716.3	38388.4
1040.3	1044.58	53694.7	41664.6
907.946	779.685	53699.2	36632.2
1042.09	1042.75	52358.6	28679.8
757.462	730.141	51293.3	30773.8
393.005	387.878	51421.3	35618
768.045	946.315	53744.8	38094.1
334.834	693.176	49777.3	35947.6
604.399	601.061	49501	36078.2
323.784	303.235	54017.7	34699.9
1425.77	1781.59	50236.5	38425
920.258	764.391	50940.4	36002.6
441.974	516.471	52473.9	35545.3
811.876	826.174	52918	35771.8
322.404	342.572	51074.3	35575.1
220.402	578.26	52314.8	29264.8
910.593	910.106	51301.5	38131.6
1274.89	1275.02	49772.8	38325.7
222.595	210.066	53381.7	35528
1717.12	1639.29	51488.4	40436.2
498.479	555.993	53427.2	35528.9
473.328	534.065	53209.5	35679.7
641.665	712.266	52899.8	29971.1
924.816	937.626	52434	37115.3
475.736	467.625	53798.7	35540
1115.81	1072.44	52046.4	35893.4
463.922	955.012	52537.3	38336.4
692.791	700.239	53344.6	36588
836.135	856.545	53903.9	36529.7
376.299	417.846	52316.4	35454.4
1119.58	1221.04	52547	37990.2
1831.49	1730.46	53907.3	37770.6
878.834	917.773	50928.4	36865.8
451.169	509.132	50185.3	38736.8
1022.5	1093.92	51284.4	35000
1199.46	931.89	49393.9	28071.5
1056.5	1341.28	52141.6	39191.3
653.406	567.426	50675.7	35553.2
635.045	679.756	53831	28821.6
1078.12	1196.58	49556.2	40160.6
539.708	681.322	52149.8	38400.1
650.44	592.34	54095.7	35667.6
673.076	711.445	51010.7	25178.2
628.286	1771.17	52743.6	44215.9
677.569	752.493	50934.5	37500
428.978	562.583	51255.5	36256.9
1648.16	1717.55	49614.3	37604.2
261.869	264.701	50949.1	31205.8
736.727	754.294	49612.8	36230.4
1221	1344.76	52065.3	37651
1064.13	1032.13	53314	39447.6
547.638	692.455	51653.6	37050.8
572.523	623.772	52804.8	34315.7
774.287	1185.45	52870.5	41414.7
805.27	864.354	51467.4	37954.3
1354.73	1428.4	51147.9	37224.4
923.321	890.335	49913.9	36447.3
1542.22	1798.38	53192.9	40776.9
727.106	802.131	52142.3	37660.8
776.64	790.976	51516.1	26162.9
169.69	419.236	53916.7	35226.5
442.116	700.55	50110.6	29971.1
1175.13	1180.19	52361.9	27050.9
461.153	521.714	52066.4	35593.4
794.442	816.844	53391.2	34621.2
357.081	560.54	49958.4	35671.3
1800.62	1833.34	51873.3	44672.8
773.72	800.039	51747.7	37472
1098.62	1118.33	50620.7	35279.4
1391.97	1387.45	52437.3	37664.3
1071.2	1362.78	51457.7	41029
575.151	628.178	53563.4	35431.1
1352	1353.07	51686.5	42033.4
856.496	847.134	53611.8	33050.9
559.803	609.178	50550.9	36515.2
526.029	491.04	52524	35426.8
866.161	767.47	53502.1	35759.8
435.676	445.533	52046.7	30082
1574.84	1534.05	51529.4	39682.3
1162.66	1145.06	49469.2	42448.3
158.868	150.269	53026.5	34149.4
1138.88	689.559	52941.1	22768.8
1202.85	1241.81	53683.8	37346.7
1425.75	1489.8	49734.5	40310.1
690.008	715.658	53131.1	36368.3
291.256	295.264	52853.6	31945.8
366.085	439.56	52038.2	35536.2
545.071	567.809	51817.4	36878.4
615.859	640.004	52873.7	36528.7
2692.13	2577.4	51873.3	46605.6
1100.94	1097.69	53290.6	35444.4
1329.54	1386.5	51440.2	39194.9
314.77	350.04	52492.2	35265.4
771.485	1003.27	50473	29971.1
384.477	852.647	52801.1	37537.4
490.571	541.245	52076.7	29560.8
228.152	511.573	50608.7	35525.6
363.009	687.941	51626.5	29971.1
1057.39	1402.87	53042.4	43593.5
210.331	289.099	53339	35337.1
391.777	444.553	52889	35919.8
213.625	200.696	53577.5	31312.6
1073.78	1123.58	49232.8	36872.3
912.957	960.397	52595.3	33823.9
940.044	927.118	54036.4	36097.2
830.826	817.301	52101.6	39107.7
1299.29	1358.64	50468.7	29971.1
735.066	825.301	52754.4	37414.2
652.17	728.747	52040.8	36952.7
973.477	1002.01	51625	37975.9
1080.34	1104.81	49609.7	41236.7
483.558	409.962	51632.5	29641.6
908.185	861.148	52531.5	34157.3
609.033	672.822	51087.3	36916.6
994.796	1024.9	52067.3	38137
1392.34	1486.13	52386	39111
160.037	444.179	52429.3	35740.3
1944.78	1341.39	50232.9	39663.9
541.578	579	53156.8	29287.3
334.786	301.151	52720.2	29794.7
964.253	1389.32	51060.6	38843
938.144	876.651	49445.9	37267.6
769.063	1065.77	52796.6	29971.1
400.495	831.968	52074.6	34315.3
974.904	1080.87	52125.3	27873.1
1757.81	1810.43	51782.4	39485.3
1062.51	1238.22	51305.7	38060.9
497.489	630.176	53618.2	35788.9
729.115	822.666	53247.5	37308
646.973	955.45	49928.2	36509
533.669	579.22	54003.9	35949.8
1468.06	1518.27	52299.5	25255.3
436.162	517.194	53492.2	37318
650.403	675.802	53670.1	36682.1
635.783	658.883	51756.5	36082.9
501.557	516.531	53658.5	35731.1
392.698	365.557	49991.3	28988.2
1054.52	1226.78	52944.3	40693.7
1633.61	1669.99	49325.9	24131.9
441.651	448.712	52338.2	35547.2
538.205	716.716	50581.3	37900.6
927.32	934.015	52192.6	26007.7
